length,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,label
1042,117803.40149999999,0.07869481765834932,41.95931861804241,6.123855781555174,-0.32178502879078696,0.0690978886756238,0.01727447216890595,0.05854126679462572,0.08637236084452975,0.044145873320537425,0.05854126679462572,0.02015355086372361,0.061420345489443376,0.08445297504798464,0.09117082533589252,0.03262955854126679,0.036468330134357005,0.044145873320537425,0.03838771593090211,0.04990403071017274,0.05662188099808062,0.044145873320537425,0.07197696737044146,0.0067178502879078695,0.02783109404990403,nuclear
690,77671.9907,0.07391304347826087,51.648115942029165,8.941845512390138,-0.7391304347826086,0.06086956521739131,0.017391304347826087,0.04927536231884058,0.07391304347826087,0.02608695652173913,0.06521739130434782,0.021739130434782608,0.05507246376811594,0.0927536231884058,0.06231884057971015,0.021739130434782608,0.04927536231884058,0.050724637681159424,0.059420289855072465,0.050724637681159424,0.07681159420289856,0.059420289855072465,0.059420289855072465,0.007246376811594203,0.04057971014492753,nuclear
2785,318381.6192,0.07863554757630162,45.76554398563771,7.071645927429199,-0.12718132854578099,0.05816876122082585,0.01651705565529623,0.04380610412926391,0.0836624775583483,0.04488330341113106,0.0362657091561939,0.027648114901256734,0.06391382405745062,0.08545780969479354,0.14183123877917414,0.024775583482944345,0.03375224416517056,0.04093357271095153,0.04488330341113106,0.04021543985637343,0.06391382405745062,0.05350089766606822,0.06211849192100539,0.007899461400359067,0.02585278276481149,nuclear
490,54971.82459999999,0.044897959183673466,49.37636734693883,10.134446144104004,-0.8987755102040816,0.06938775510204082,0.00816326530612245,0.030612244897959183,0.08163265306122448,0.026530612244897958,0.03877551020408163,0.018367346938775512,0.044897959183673466,0.15918367346938775,0.08163265306122448,0.006122448979591836,0.03469387755102041,0.0673469387755102,0.0326530612244898,0.061224489795918366,0.10408163265306122,0.0653061224489796,0.05102040816326531,0.00816326530612245,0.01020408163265306,nuclear
124,13692.897299999999,0.0967741935483871,43.954838709677404,7.620312690734863,0.2758064516129032,0.08870967741935484,0.03225806451612903,0.04032258064516129,0.056451612903225805,0.04032258064516129,0.056451612903225805,0.008064516129032258,0.04032258064516129,0.07258064516129033,0.16129032258064516,0.016129032258064516,0.024193548387096774,0.04032258064516129,0.03225806451612903,0.03225806451612903,0.08870967741935484,0.03225806451612903,0.08064516129032258,0.008064516129032258,0.04838709677419355,nuclear
125,14523.0785,0.096,51.11599999999999,5.039765739440917,-0.7336,0.064,0.072,0.072,0.096,0.032,0.04,0.048,0.048,0.04,0.048,0.024,0.048,0.056,0.056,0.056,0.032,0.056,0.048,0.008,0.056,nuclear
461,52838.5928,0.052060737527114966,62.655791757050025,9.386226081848143,-0.8377440347071583,0.0824295010845987,0.008676789587852495,0.04772234273318872,0.10845986984815618,0.03036876355748373,0.06724511930585683,0.010845986984815618,0.039045553145336226,0.06724511930585683,0.10412147505422993,0.02386117136659436,0.02386117136659436,0.049891540130151846,0.07158351409978309,0.11279826464208242,0.0455531453362256,0.04338394793926247,0.04121475054229935,0.010845986984815618,0.010845986984815618,nuclear
731,83653.9073,0.06566347469220246,52.96155950752411,9.272890663146974,-0.8837209302325582,0.0533515731874145,0.005471956224350205,0.05471956224350205,0.09575923392612859,0.03146374829001368,0.05198358413132695,0.016415868673050615,0.049247606019151846,0.1094391244870041,0.06429548563611491,0.017783857729138167,0.04514363885088919,0.05198358413132695,0.0560875512995896,0.06703146374829001,0.06976744186046512,0.0506155950752394,0.07523939808481532,0.01094391244870041,0.023255813953488372,nuclear
1871,208698.2431,0.05932656333511492,36.97649385355456,8.992840003967284,-0.34933190807055053,0.05718866916087654,0.012827365045430252,0.04489577765900588,0.07963655799037947,0.034206306787814,0.06413682522715125,0.028327097808658473,0.040619989310529125,0.09299839657936933,0.11598075895243186,0.017103153393907,0.02939604489577766,0.04917156600748263,0.046499198289684664,0.04863709246392304,0.07375734901122394,0.0518439337252806,0.08765366114377339,0.00427578834847675,0.02084446819882416,nuclear
365,41192.83,0.03835616438356164,54.919178082191735,10.693322563171385,-1.138904109589041,0.07671232876712329,0.0027397260273972603,0.03287671232876712,0.08493150684931507,0.019178082191780823,0.10136986301369863,0.010958904109589041,0.01643835616438356,0.1095890410958904,0.10136986301369863,0.019178082191780823,0.03561643835616438,0.07397260273972603,0.07397260273972603,0.11232876712328767,0.03287671232876712,0.038356164383561646,0.038356164383561646,0.01643835616438356,0.0027397260273972603,nuclear
869,95212.33009999999,0.06559263521288838,56.219919447641225,8.909224510192871,-0.30978135788262373,0.07364787111622555,0.020713463751438434,0.04372842347525892,0.04487917146144994,0.02761795166858458,0.08285385500575373,0.024165707710011506,0.01380897583429229,0.03222094361334868,0.14614499424626007,0.01380897583429229,0.006904487917146145,0.11392405063291139,0.06444188722669736,0.07019562715765247,0.07479861910241657,0.05638665132336018,0.05178365937859609,0.02531645569620253,0.012658227848101266,nuclear
756,84468.0433,0.05026455026455026,56.77915343915359,5.8563146591186515,-1.0333333333333334,0.062169312169312166,0.009259259259259259,0.06746031746031746,0.10052910052910052,0.03042328042328042,0.04365079365079365,0.017195767195767195,0.042328042328042326,0.0992063492063492,0.06084656084656084,0.013227513227513227,0.0582010582010582,0.03439153439153439,0.04497354497354497,0.05423280423280423,0.12566137566137567,0.07275132275132275,0.04365079365079365,0.0026455026455026454,0.017195767195767195,nuclear
542,61945.035099999994,0.07195571955719557,50.70057195571965,9.170966148376465,-0.6038745387453874,0.05350553505535055,0.016605166051660517,0.055350553505535055,0.06642066420664207,0.042435424354243544,0.042435424354243544,0.02029520295202952,0.055350553505535055,0.07564575645756458,0.1014760147601476,0.02214022140221402,0.05166051660516605,0.055350553505535055,0.055350553505535055,0.07011070110701106,0.08118081180811808,0.06088560885608856,0.04428044280442804,0.01107011070110701,0.01845018450184502,nuclear
756,87053.983,0.09920634920634921,53.427063492063674,5.601846504211425,-0.5764550264550264,0.04894179894179894,0.007936507936507936,0.05555555555555555,0.09391534391534391,0.0582010582010582,0.047619047619047616,0.03042328042328042,0.04894179894179894,0.06481481481481481,0.09788359788359788,0.018518518518518517,0.04894179894179894,0.04365079365079365,0.051587301587301584,0.05555555555555555,0.0873015873015873,0.042328042328042326,0.056878306878306875,0.007936507936507936,0.03306878306878307,nuclear
707,78576.4525,0.06506364922206506,59.04780763790688,4.797176933288575,-0.76987270155587,0.05374823196605375,0.015558698727015558,0.056577086280056574,0.10608203677510608,0.04101838755304102,0.0594059405940594,0.018387553041018388,0.039603960396039604,0.06506364922206506,0.07779349363507779,0.016973125884016973,0.055162659123055166,0.0891089108910891,0.055162659123055166,0.03818953323903819,0.09052333804809053,0.04667609618104668,0.05091937765205092,0.005657708628005658,0.018387553041018388,nuclear
526,58818.572199999995,0.07224334600760456,67.57321292775688,8.035226631164551,-0.6439163498098859,0.07984790874524715,0.017110266159695818,0.04182509505703422,0.07984790874524715,0.03802281368821293,0.06844106463878327,0.028517110266159697,0.019011406844106463,0.04182509505703422,0.10836501901140684,0.009505703422053232,0.02091254752851711,0.08365019011406843,0.07224334600760456,0.08365019011406843,0.09695817490494296,0.022813688212927757,0.053231939163498096,0.015209125475285171,0.019011406844106463,nuclear
300,33581.4251,0.07666666666666666,70.634,7.888625526428222,-0.746,0.056666666666666664,0.043333333333333335,0.1,0.05,0.043333333333333335,0.05,0.013333333333333334,0.03666666666666667,0.08333333333333333,0.06,0.013333333333333334,0.023333333333333334,0.07666666666666666,0.02666666666666667,0.07333333333333333,0.11,0.056666666666666664,0.05,0.013333333333333334,0.02,nuclear
332,37338.5268,0.030120481927710843,70.3828313253012,4.822811317443848,-1.2990963855421687,0.13855421686746988,0.006024096385542169,0.04216867469879518,0.22590361445783133,0.012048192771084338,0.06626506024096386,0.018072289156626505,0.03614457831325301,0.11144578313253012,0.045180722891566265,0.015060240963855422,0.018072289156626505,0.030120481927710843,0.045180722891566265,0.06626506024096386,0.02710843373493976,0.045180722891566265,0.03313253012048193,0.006024096385542169,0.012048192771084338,nuclear
543,63051.7717,0.07366482504604052,59.880847145488204,7.029130363464354,-1.1443830570902394,0.029465930018416207,0.03867403314917127,0.0718232044198895,0.09944751381215469,0.016574585635359115,0.04604051565377532,0.03683241252302026,0.049723756906077346,0.10313075506445672,0.058931860036832415,0.01289134438305709,0.04788213627992634,0.055248618784530384,0.03683241252302026,0.06629834254143646,0.10313075506445672,0.027624309392265192,0.0423572744014733,0.016574585635359115,0.040515653775322284,nuclear
465,53246.3039,0.08817204301075268,56.103462365591454,7.951159858703613,-0.5361290322580645,0.04946236559139785,0.021505376344086023,0.04516129032258064,0.09032258064516129,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.04516129032258064,0.06666666666666667,0.09032258064516129,0.02795698924731183,0.02795698924731183,0.06236559139784946,0.03225806451612903,0.07311827956989247,0.07741935483870968,0.03655913978494624,0.06881720430107527,0.012903225806451613,0.043010752688172046,nuclear
353,39760.923299999995,0.07365439093484419,42.14447592067987,4.782967185974121,-0.29348441926345614,0.0906515580736544,0.0084985835694051,0.039660056657223795,0.11614730878186968,0.031161473087818695,0.0679886685552408,0.0113314447592068,0.0453257790368272,0.039660056657223795,0.11898016997167139,0.028328611898016998,0.042492917847025496,0.059490084985835696,0.04815864022662889,0.06232294617563739,0.036827195467422094,0.042492917847025496,0.0679886685552408,0.025495750708215296,0.0169971671388102,nuclear
600,68546.02230000001,0.07333333333333333,45.14900000000007,9.322273445129394,-0.4101666666666667,0.065,0.016666666666666666,0.04833333333333333,0.08666666666666667,0.05,0.058333333333333334,0.018333333333333333,0.05333333333333334,0.1,0.105,0.03,0.035,0.043333333333333335,0.041666666666666664,0.06833333333333333,0.045,0.045,0.06666666666666667,0.006666666666666667,0.016666666666666666,nuclear
755,86692.0742,0.08741721854304636,42.49805298013257,9.303448677062985,-0.6762913907284769,0.03443708609271523,0.030463576158940398,0.051655629139072845,0.05827814569536424,0.05033112582781457,0.05562913907284768,0.03443708609271523,0.039735099337748346,0.09271523178807947,0.09006622516556291,0.02119205298013245,0.05033112582781457,0.04900662251655629,0.05827814569536424,0.05827814569536424,0.0913907284768212,0.0423841059602649,0.054304635761589407,0.01456953642384106,0.022516556291390728,nuclear
771,87976.7732,0.03631647211413749,65.96407263294448,7.666806983947754,-0.9412451361867705,0.07392996108949416,0.0038910505836575876,0.03761348897535668,0.13748378728923477,0.016861219195849545,0.03631647211413749,0.019455252918287938,0.03372243839169909,0.10765239948119326,0.10376134889753567,0.01556420233463035,0.03631647211413749,0.058365758754863814,0.058365758754863814,0.06874189364461739,0.07392996108949416,0.040207522697795074,0.058365758754863814,0.010376134889753566,0.009079118028534372,nuclear
549,61992.4511,0.05646630236794171,48.406193078324264,9.234338569641114,-0.7069216757741348,0.06375227686703097,0.01639344262295082,0.04371584699453552,0.10018214936247723,0.029143897996357013,0.052823315118397086,0.014571948998178506,0.04918032786885246,0.122040072859745,0.08743169398907104,0.018214936247723135,0.04007285974499089,0.052823315118397086,0.04553734061930783,0.0546448087431694,0.08014571948998178,0.03825136612021858,0.06375227686703097,0.009107468123861567,0.018214936247723135,nuclear
634,73963.655,0.06151419558359621,54.762965299684666,9.521609687805174,-0.7514195583596215,0.056782334384858045,0.011041009463722398,0.07570977917981073,0.07255520504731862,0.02365930599369085,0.03785488958990536,0.031545741324921134,0.055205047318611984,0.10883280757097792,0.09621451104100946,0.03470031545741325,0.033123028391167195,0.03943217665615142,0.04100946372239748,0.08517350157728706,0.0473186119873817,0.050473186119873815,0.061514195583596214,0.00473186119873817,0.033123028391167195,nuclear
455,50645.9393,0.06373626373626375,37.20373626373627,9.183021736145019,-0.26329670329670335,0.08571428571428572,0.01098901098901099,0.054945054945054944,0.06593406593406594,0.04395604395604396,0.06593406593406594,0.01978021978021978,0.06813186813186813,0.08131868131868132,0.1010989010989011,0.024175824175824177,0.03076923076923077,0.03956043956043956,0.046153846153846156,0.06153846153846154,0.05274725274725275,0.06813186813186813,0.05934065934065934,0.002197802197802198,0.017582417582417582,nuclear
184,20996.8341,0.043478260869565216,74.8657608695652,9.780514717102047,-1.266304347826087,0.09782608695652174,0.0,0.02717391304347826,0.13043478260869565,0.021739130434782608,0.04891304347826087,0.010869565217391304,0.016304347826086956,0.14130434782608695,0.059782608695652176,0.043478260869565216,0.016304347826086956,0.08695652173913043,0.06521739130434782,0.08152173913043478,0.07065217391304347,0.021739130434782608,0.03804347826086957,0.005434782608695652,0.016304347826086956,nuclear
719,81122.6457,0.07927677329624477,45.188470097357545,5.7386579513549805,-0.10876216968011129,0.0458970792767733,0.02364394993045897,0.0458970792767733,0.0737134909596662,0.04172461752433936,0.04450625869262865,0.02364394993045897,0.055632823365785816,0.07093184979137691,0.12934631432545202,0.01808066759388039,0.043115438108484005,0.04450625869262865,0.05702364394993046,0.02920723226703755,0.07927677329624479,0.054242002781641166,0.08205841446453407,0.009735744089012517,0.027816411682892908,nuclear
2997,335923.34609999997,0.06439773106439774,57.23648314981669,5.952599906921387,-0.8151151151151151,0.06373039706373039,0.010677344010677344,0.05772439105772439,0.08541875208541876,0.03303303303303303,0.0677344010677344,0.024024024024024024,0.03670337003670337,0.06806806806806807,0.08008008008008008,0.028028028028028028,0.04704704704704705,0.07774441107774441,0.05972639305972639,0.05939272605939273,0.07907907907907907,0.044044044044044044,0.046379713046379716,0.010343677010343676,0.021021021021021023,nuclear
364,41508.885,0.06868131868131869,57.212087912087895,4.837532615661621,-0.3994505494505495,0.07967032967032966,0.01098901098901099,0.03571428571428571,0.14285714285714285,0.03296703296703297,0.054945054945054944,0.01098901098901099,0.038461538461538464,0.04945054945054945,0.12087912087912088,0.027472527472527472,0.02197802197802198,0.0521978021978022,0.0521978021978022,0.07142857142857142,0.054945054945054944,0.03571428571428571,0.07142857142857142,0.019230769230769232,0.016483516483516484,nuclear
257,29426.035600000003,0.042801556420233464,67.79766536964978,9.68336086273193,-1.0821011673151752,0.09727626459143969,0.0038910505836575876,0.05058365758754864,0.11284046692607004,0.027237354085603113,0.038910505836575876,0.007782101167315175,0.019455252918287938,0.1245136186770428,0.08949416342412451,0.01556420233463035,0.04669260700389105,0.03501945525291829,0.06614785992217899,0.08949416342412451,0.058365758754863814,0.042801556420233464,0.058365758754863814,0.007782101167315175,0.007782101167315175,nuclear
1060,117862.68710000001,0.06792452830188679,53.13887735849089,8.919410514831544,-0.5754716981132075,0.06792452830188679,0.017924528301886792,0.06037735849056604,0.0660377358490566,0.033962264150943396,0.0660377358490566,0.016981132075471698,0.038679245283018866,0.08018867924528301,0.09433962264150944,0.018867924528301886,0.03490566037735849,0.0660377358490566,0.040566037735849055,0.06320754716981132,0.08962264150943396,0.05471698113207547,0.05566037735849057,0.011320754716981131,0.022641509433962263,nuclear
713,82015.27160000001,0.0785413744740533,54.82443197755973,5.965672874450684,-0.7572230014025245,0.05049088359046283,0.05049088359046283,0.06732117812061711,0.08555399719495091,0.047685834502103785,0.043478260869565216,0.04067321178120617,0.04488078541374474,0.06732117812061711,0.06591865357643759,0.033660589060308554,0.056100981767180924,0.029453015427769985,0.051893408134642355,0.061711079943899017,0.08976157082748948,0.043478260869565216,0.03927068723702665,0.002805049088359046,0.028050490883590462,nuclear
483,54225.649699999994,0.060041407867494824,39.98364389233953,9.210936546325684,-0.1761904761904762,0.08281573498964803,0.022774327122153208,0.041407867494824016,0.07246376811594203,0.039337474120082816,0.057971014492753624,0.024844720496894408,0.06625258799171843,0.07660455486542443,0.11594202898550725,0.016563146997929608,0.016563146997929608,0.047619047619047616,0.062111801242236024,0.06625258799171843,0.043478260869565216,0.057971014492753624,0.06832298136645963,0.006211180124223602,0.014492753623188406,nuclear
1164,132671.337,0.09106529209621993,52.70224226804153,7.716200065612793,-0.5836769759450172,0.06701030927835051,0.018900343642611683,0.05240549828178694,0.08419243986254296,0.044673539518900345,0.05240549828178694,0.024054982817869417,0.03608247422680412,0.08419243986254296,0.10824742268041238,0.01632302405498282,0.03006872852233677,0.05240549828178694,0.04982817869415808,0.05412371134020619,0.08848797250859107,0.04639175257731959,0.04381443298969072,0.024054982817869417,0.022336769759450172,nuclear
437,51556.0823,0.050343249427917625,79.5096109839819,9.940847587585449,-1.839816933638444,0.04576659038901602,0.002288329519450801,0.09610983981693363,0.12128146453089245,0.016018306636155607,0.10068649885583524,0.02745995423340961,0.020594965675057208,0.05034324942791762,0.04576659038901602,0.020594965675057208,0.020594965675057208,0.07551487414187644,0.013729977116704805,0.21052631578947367,0.05263157894736842,0.02288329519450801,0.02288329519450801,0.004576659038901602,0.029748283752860413,nuclear
1436,162119.51189999998,0.08704735376044567,44.75802228412285,5.313445472717285,-0.05417827298050142,0.07242339832869081,0.028551532033426183,0.04665738161559889,0.07103064066852367,0.034122562674094706,0.05083565459610028,0.026462395543175487,0.05222841225626741,0.035515320334261836,0.13579387186629527,0.025069637883008356,0.037604456824512536,0.04387186629526462,0.052924791086350974,0.04944289693593315,0.06963788300835655,0.05083565459610028,0.06406685236768803,0.014623955431754874,0.0383008356545961,nuclear
758,84426.5188,0.05408970976253298,55.932071240105735,9.769039344787597,-0.7618733509234829,0.06728232189973615,0.009234828496042216,0.04221635883905013,0.07783641160949868,0.03825857519788918,0.06860158311345646,0.022427440633245383,0.027704485488126648,0.10158311345646438,0.09630606860158311,0.01978891820580475,0.030343007915567283,0.07387862796833773,0.051451187335092345,0.06860158311345646,0.08839050131926121,0.05013192612137203,0.05013192612137203,0.0079155672823219,0.0079155672823219,nuclear
510,56547.178799999994,0.08039215686274509,55.175705882353064,6.762726020812988,-0.5092156862745097,0.09019607843137255,0.029411764705882353,0.054901960784313725,0.06470588235294118,0.0392156862745098,0.06666666666666667,0.03137254901960784,0.03333333333333333,0.056862745098039215,0.08431372549019608,0.01764705882352941,0.0392156862745098,0.06470588235294118,0.049019607843137254,0.058823529411764705,0.0803921568627451,0.043137254901960784,0.054901960784313725,0.00784313725490196,0.03333333333333333,nuclear
230,25949.148299999997,0.052173913043478265,83.21526086956518,9.028104209899901,-0.8739130434782608,0.08260869565217391,0.017391304347826087,0.05652173913043478,0.08260869565217391,0.017391304347826087,0.05217391304347826,0.030434782608695653,0.021739130434782608,0.06521739130434782,0.10434782608695652,0.021739130434782608,0.021739130434782608,0.1,0.0391304347826087,0.09565217391304348,0.08260869565217391,0.0391304347826087,0.034782608695652174,0.013043478260869565,0.021739130434782608,nuclear
874,93845.859,0.05148741418764302,61.298512585812674,5.797088432312012,-0.32757437070938217,0.09610983981693363,0.02402745995423341,0.04691075514874142,0.07093821510297482,0.030892448512585814,0.09153318077803203,0.02402745995423341,0.011441647597254004,0.029748283752860413,0.12242562929061784,0.011441647597254004,0.014874141876430207,0.07780320366132723,0.059496567505720827,0.06979405034324943,0.09610983981693363,0.03546910755148741,0.06636155606407322,0.012585812356979404,0.008009153318077803,nuclear
338,39596.3542,0.1390532544378698,28.892041420118343,6.859750175476075,-0.5781065088757397,0.047337278106508875,0.023668639053254437,0.0621301775147929,0.05621301775147929,0.07396449704142012,0.047337278106508875,0.03550295857988166,0.06804733727810651,0.07100591715976332,0.05029585798816568,0.03254437869822485,0.0650887573964497,0.04142011834319527,0.05029585798816568,0.04437869822485207,0.07100591715976332,0.05325443786982249,0.04142011834319527,0.023668639053254437,0.04142011834319527,nuclear
528,58942.902700000006,0.05113636363636363,65.17861742424263,9.203071403503419,-1.0602272727272726,0.05113636363636364,0.013257575757575758,0.06439393939393939,0.06818181818181818,0.026515151515151516,0.08901515151515152,0.03787878787878788,0.028409090909090908,0.06818181818181818,0.06060606060606061,0.030303030303030304,0.05303030303030303,0.0625,0.043560606060606064,0.08522727272727272,0.10037878787878787,0.05113636363636364,0.041666666666666664,0.015151515151515152,0.00946969696969697,nuclear
734,83063.91010000001,0.07901907356948229,54.576430517711294,4.6430864334106445,-0.5967302452316077,0.055858310626702996,0.02316076294277929,0.06403269754768393,0.11444141689373297,0.02861035422343324,0.07084468664850137,0.013623978201634877,0.02861035422343324,0.05313351498637602,0.11307901907356949,0.014986376021798364,0.0326975476839237,0.04495912806539509,0.05449591280653951,0.05449591280653951,0.07901907356948229,0.043596730245231606,0.05994550408719346,0.02861035422343324,0.021798365122615803,nuclear
523,58742.947,0.05736137667304015,58.82982791587013,6.256461143493653,-0.8697896749521989,0.08604206500956023,0.0038240917782026767,0.03824091778202677,0.1147227533460803,0.04397705544933078,0.09369024856596558,0.017208413001912046,0.028680688336520075,0.045889101338432124,0.06692160611854685,0.055449330783938815,0.03824091778202677,0.09177820267686425,0.055449330783938815,0.0994263862332696,0.03441682600382409,0.036328871892925434,0.036328871892925434,0.0019120458891013384,0.011472275334608031,nuclear
366,39336.3081,0.0546448087431694,33.54562841530054,8.014081001281738,0.03606557377049179,0.08743169398907104,0.02459016393442623,0.040983606557377046,0.06284153005464481,0.03551912568306011,0.10655737704918032,0.01639344262295082,0.08469945355191257,0.06284153005464481,0.08196721311475409,0.03278688524590164,0.03278688524590164,0.04644808743169399,0.040983606557377046,0.04644808743169399,0.04371584699453552,0.060109289617486336,0.07377049180327869,0.0,0.01912568306010929,nuclear
1485,171293.2374,0.09831649831649832,50.7907878787882,5.956067085266113,-0.34861952861952866,0.05723905723905724,0.012794612794612794,0.04781144781144781,0.08148148148148149,0.052525252525252523,0.0430976430976431,0.028282828282828285,0.06127946127946128,0.0531986531986532,0.10235690235690235,0.026262626262626262,0.048484848484848485,0.05925925925925926,0.04915824915824916,0.05858585858585859,0.04781144781144781,0.06262626262626263,0.061952861952861954,0.010101010101010102,0.03569023569023569,nuclear
225,26131.149100000002,0.08,45.3631111111111,5.481234169006346,-0.7035555555555556,0.08888888888888889,0.008888888888888889,0.03111111111111111,0.11555555555555555,0.017777777777777778,0.04,0.02666666666666667,0.04888888888888889,0.05333333333333334,0.08888888888888889,0.035555555555555556,0.07111111111111111,0.03111111111111111,0.07555555555555556,0.06222222222222222,0.04888888888888889,0.035555555555555556,0.057777777777777775,0.017777777777777778,0.044444444444444446,nuclear
812,89300.71830000001,0.050492610837438424,57.98092364532051,9.271343421936034,-0.807512315270936,0.0812807881773399,0.007389162561576354,0.054187192118226604,0.07881773399014778,0.02832512315270936,0.07512315270935961,0.01600985221674877,0.029556650246305417,0.09236453201970443,0.08374384236453201,0.013546798029556651,0.03571428571428571,0.07512315270935961,0.05541871921182266,0.06403940886699508,0.07881773399014778,0.05295566502463054,0.05541871921182266,0.0049261083743842365,0.017241379310344827,nuclear
150,17143.1007,0.11333333333333333,31.359333333333314,4.495305061340332,-0.336,0.05333333333333334,0.006666666666666667,0.12,0.07333333333333333,0.05333333333333334,0.07333333333333333,0.013333333333333334,0.05333333333333334,0.05333333333333334,0.10666666666666667,0.03333333333333333,0.02666666666666667,0.02666666666666667,0.02,0.06,0.06,0.04,0.06666666666666667,0.0,0.06,nuclear
268,29320.883700000002,0.05970149253731344,40.05638059701492,9.107077980041506,0.06119402985074626,0.10074626865671642,0.026119402985074626,0.05223880597014925,0.055970149253731345,0.03731343283582089,0.048507462686567165,0.022388059701492536,0.07462686567164178,0.07835820895522388,0.1044776119402985,0.011194029850746268,0.026119402985074626,0.05223880597014925,0.011194029850746268,0.05970149253731343,0.07462686567164178,0.05970149253731343,0.08208955223880597,0.0,0.022388059701492536,nuclear
860,96256.2592,0.053488372093023255,51.38129069767469,8.282656288146974,-0.6372093023255814,0.08372093023255814,0.011627906976744186,0.053488372093023255,0.1058139534883721,0.03488372093023256,0.07325581395348837,0.023255813953488372,0.03488372093023256,0.08255813953488372,0.10930232558139535,0.023255813953488372,0.026744186046511628,0.03488372093023256,0.03372093023255814,0.08139534883720931,0.07906976744186046,0.04186046511627907,0.047674418604651166,0.005813953488372093,0.012790697674418604,nuclear
828,94473.4952,0.08091787439613526,58.679359903381894,5.290766716003417,-0.6136473429951691,0.04830917874396135,0.024154589371980676,0.06884057971014493,0.09057971014492754,0.042270531400966184,0.04830917874396135,0.018115942028985508,0.035024154589371984,0.06038647342995169,0.10990338164251208,0.012077294685990338,0.03743961352657005,0.06521739130434782,0.051932367149758456,0.06884057971014493,0.08816425120772947,0.030193236714975844,0.06159420289855073,0.008454106280193236,0.030193236714975844,nuclear
766,87186.75450000001,0.037859007832898174,62.10953002610989,6.695542335510253,-0.9204960835509138,0.07702349869451697,0.0026109660574412533,0.033942558746736295,0.13446475195822455,0.0195822454308094,0.033942558746736295,0.022193211488250653,0.037859007832898174,0.10704960835509138,0.09660574412532637,0.016971279373368148,0.0391644908616188,0.06005221932114883,0.07049608355091384,0.057441253263707574,0.07441253263707572,0.0391644908616188,0.0587467362924282,0.009138381201044387,0.009138381201044387,nuclear
465,52799.635200000004,0.0881720430107527,40.79720430107526,6.229917335510254,-0.45376344086021503,0.04946236559139785,0.012903225806451613,0.06236559139784946,0.07526881720430108,0.04516129032258064,0.06451612903225806,0.03225806451612903,0.03870967741935484,0.07311827956989247,0.12258064516129032,0.01935483870967742,0.021505376344086023,0.05806451612903226,0.04516129032258064,0.05161290322580645,0.07096774193548387,0.060215053763440864,0.053763440860215055,0.012903225806451613,0.030107526881720432,nuclear
830,94497.69,0.10240963855421686,45.511024096385725,5.64748821258545,-0.25204819277108437,0.051807228915662654,0.03132530120481928,0.05060240963855422,0.08072289156626505,0.05301204819277108,0.046987951807228916,0.02650602409638554,0.060240963855421686,0.07349397590361446,0.10240963855421686,0.01325301204819277,0.04578313253012048,0.03253012048192771,0.03975903614457831,0.033734939759036145,0.08433734939759036,0.06144578313253012,0.06265060240963856,0.018072289156626505,0.03132530120481928,nuclear
171,18641.013300000002,0.07017543859649122,50.72690058479531,4.461372184753418,-0.14619883040935674,0.04678362573099415,0.017543859649122806,0.06432748538011696,0.08187134502923976,0.023391812865497075,0.1111111111111111,0.017543859649122806,0.05263157894736842,0.029239766081871343,0.1111111111111111,0.04093567251461988,0.017543859649122806,0.07602339181286549,0.029239766081871343,0.04093567251461988,0.07017543859649122,0.05847953216374269,0.06432748538011696,0.017543859649122806,0.029239766081871343,nuclear
199,20632.1621,0.03517587939698492,57.383919597989944,9.663375663757325,-0.4793969849246231,0.135678391959799,0.01507537688442211,0.02512562814070352,0.06030150753768844,0.020100502512562814,0.11055276381909548,0.01507537688442211,0.020100502512562814,0.04522613065326633,0.07035175879396985,0.020100502512562814,0.020100502512562814,0.12060301507537688,0.04522613065326633,0.07537688442211055,0.08040201005025126,0.05025125628140704,0.05527638190954774,0.005025125628140704,0.010050251256281407,nuclear
356,38636.6312,0.025280898876404497,74.61011235955066,9.661054801940917,-0.8581460674157303,0.08707865168539326,0.019662921348314606,0.025280898876404494,0.0898876404494382,0.0056179775280898875,0.10393258426966293,0.028089887640449437,0.014044943820224719,0.0702247191011236,0.10393258426966293,0.02247191011235955,0.016853932584269662,0.10955056179775281,0.047752808988764044,0.0898876404494382,0.0702247191011236,0.042134831460674156,0.033707865168539325,0.008426966292134831,0.011235955056179775,nuclear
950,108581.1924,0.10105263157894737,50.64674736842134,7.2582483291625985,-0.6509473684210526,0.06210526315789474,0.016842105263157894,0.06421052631578947,0.06947368421052631,0.049473684210526316,0.06736842105263158,0.02,0.0431578947368421,0.05789473684210526,0.07894736842105263,0.028421052631578948,0.04842105263157895,0.09052631578947369,0.04105263157894737,0.07578947368421053,0.05578947368421053,0.02736842105263158,0.05157894736842105,0.015789473684210527,0.035789473684210524,nuclear
